time,id,text,isRetweet,isDeleted,device,favorites,retweets,isFlagged
2017-10-17 16:16:00,9.20323e+17,"""""""Dow Passes 23,000 for the First Time, Fueled by Strong Earnings""""Dow23K ",f,f,Twitter for iPhone,38624,8981,f
2017-10-17 17:25:00,9.2034e+17,Join me LIVE from the Rose Garden at 1:30pmE with Prime Minister Alexis Tsipras of Greece.  ,f,f,Twitter for iPhone,21237,3377,f
2017-10-17 18:59:00,9.20364e+17,It was my great honor to welcome Prime Minister Alexis Tsipras of Greece to the WH today!   ,f,f,Twitter Media Studio,31764,5250,f
2017-10-17 21:51:00,9.20407e+17,"So much Fake News being put in dying magazines and newspapers. Only place worse may be NBCNews, CBSNews, ABC and CNN. Fiction writers!",f,f,Twitter for iPhone,52992,12350,f
2017-10-17 21:56:00,9.20408e+17,"""Any increase in ObamaCare premiums is the fault of the Democrats for giving us a """"product"""" that never had a chance of working.""",f,f,Twitter for iPhone,60965,13027,f
2017-10-17 23:03:00,9.20425e+17,BORDER WALL prototypes underway! ,f,f,Twitter for iPhone,86097,23645,f
2017-10-17 23:06:00,9.20426e+17,WOW! ,f,f,Twitter for iPhone,53431,13412,f
2017-10-18 00:44:00,9.20451e+17,"Thank you Heritage! This is our once-in-a-generation opportunity to revitalize our economy, revive our industry &amp, renew the AMERICAN DREAM! ",f,f,Twitter Media Studio,35855,7626,f
2017-10-18 10:21:00,9.20596e+17,"Wow, FBI confirms report that James Comey drafted letter exonerating  Crooked Hillary Clinton long before investigation was complete. Many..",f,f,Twitter for iPhone,71702,18845,f
2017-10-18 10:27:00,9.20597e+17,"...people not interviewed, including Clinton herself. Comey stated under oath that he didn't do this-obviously a fix? Where is Justice Dept?",f,f,Twitter for iPhone,61180,15298,f
2017-10-18 10:38:00,9.206e+17,"The Democrats will only vote for Tax Increases. Hopefully, all Senate Republicans will vote for the largest Tax Cuts in U.S. history.",f,f,Twitter for iPhone,50727,10992,f
2017-10-18 10:56:00,9.20605e+17,"As it has turned out, James Comey lied and leaked and totally protected Hillary Clinton. He was the best thing that ever happened to her!",f,f,Twitter for iPhone,78626,19527,f
2017-10-18 11:06:00,9.20607e+17,The NFL has decided that it will not force players to stand for the playing of our National Anthem. Total disrespect for our great country!,f,f,Twitter for iPhone,85127,19062,f
2017-10-18 11:25:00,9.20612e+17,Democrat Congresswoman totally fabricated what I said to the wife of a soldier who died in action (and I have proof). Sad!,f,f,Twitter for iPhone,82473,19545,f
2017-10-18 13:41:00,9.20646e+17,"I am supportive of Lamar as a person &amp, also of the process, but I can never support bailing out ins co's who have made a fortune w/ O'Care.",f,f,Twitter for iPhone,50898,10029,f
2017-10-18 15:07:00,9.20668e+17,"The current tax code is a burden on American taxpayers &amp, harmful to job-creators. Americans need TaxReform! More:  ",f,f,Twitter Media Studio,36609,8175,f
2017-10-18 16:58:00,9.20696e+17,Our hearts are with all affected by the wildfires in California. God bless our brave First Responders and FEMA team. We support you! ,f,f,Twitter for iPhone,37072,7044,f
2017-10-18 18:20:00,9.20716e+17,It was an honor to welcome Republican and Democratic members of the Senate Finance Committee to the WhiteHouse today. TaxReform ,f,f,Twitter Media Studio,30960,5826,f
2017-10-18 19:27:00,9.20733e+17,"""""""Iran hides behind its assertion of technical compliance w/the nuclear deal, while it brazenly violates the other limits..""""Amb. NikkiHaley ",f,f,Twitter Media Studio,35305,9224,f
2017-10-18 20:42:00,9.20752e+17,".NFL: Too much talk, not enough action. Stand for the National Anthem.",f,f,Twitter for iPhone,82486,17920,f
2017-10-18 22:19:00,9.20776e+17,This is what REAL PRIDE in our COUNTRY is all about! USA ,f,f,Twitter for iPhone,59154,14410,f
2017-10-18 22:49:00,9.20784e+17,"""""""20,00021,00022,000 23,000this year...FOUR one thousand milestones this year..."""" Dow23K MAGA ",f,f,Twitter for iPhone,48725,11337,f
2017-10-18 23:31:00,9.20795e+17,".DanaPerino &amp, BradThor,Thank you so much for the wonderful compliment. Working hard! MAGA ",f,f,Twitter for iPhone,37194,8244,f
2017-10-18 02:21:00,9.20475e+17,The most important truth our FOUNDERS understood was: FREEDOM is NOT a gift from Govt. FREEDOM is a GIFT from GOD.  ,f,f,Twitter Media Studio,54253,14572,f
2017-10-19 10:54:00,9.20966e+17,"Republicans are going for the big Budget approval today, first step toward massive tax cuts. I think we have the votes, but who knows?",f,f,Twitter for iPhone,60957,10498,f
2017-10-19 11:17:00,9.20972e+17,"Uranium deal to Russia, with Clinton help and Obama Administration knowledge, is the biggest story that Fake Media doesn't want to follow!",f,f,Twitter for iPhone,100236,32373,f
2017-10-19 11:56:00,9.20982e+17,"Workers of firm involved with the discredited and Fake Dossier take the 5th. Who paid for it, Russia, the FBI or the Dems (or all)?",f,f,Twitter for iPhone,73318,20827,f
2017-10-19 12:21:00,9.20988e+17,""".foxandfriends """"Russia sent millions to Clinton Foundation""""""",f,f,Twitter for iPhone,61095,19460,f
2017-10-19 12:25:00,9.20989e+17, USArmy333: 804StreetMedia realDonaldTrump Hes done more in 9 months then obama did in8 yrs,t,t,Twitter for iPhone,0,8415,f
2017-10-19 20:40:00,9.21114e+17,It was great to have Governor RicardoRossello of PuertoRicowith us at the WhiteHouse today. We are with you! PRStrong ,f,f,Twitter for iPhone,42377,8687,f
2017-10-19 03:03:00,9.20848e+17,"""""""46% of Americans think the Media is inventing stories about Trump &amp, his Administration."""" FoxNews   It is actually much worse than this!""",f,f,Twitter for iPhone,69883,14930,f
2017-10-02 11:11:00,9.1481e+17,My warmest condolences and sympathies to the victims and families of the terrible Las Vegas shooting. God bless you!,f,f,Twitter for iPhone,271876,59767,f
2017-10-02 01:22:00,9.14662e+17,Congratulations to TeamUSAon your great PresidentsCup victory! ,f,f,Twitter Media Studio,59307,9608,f
2017-10-20 10:11:00,9.21318e+17,"The Budget passed late last night, 51 to 49. We got ZERO Democrat votes with only Rand Paul (he will vote for Tax Cuts) voting against.....",f,f,Twitter for iPhone,60427,12529,f
2017-10-20 10:15:00,9.21319e+17,"....This now allows for the passage of large scale Tax Cuts (and Reform), which will be the biggest in the history of our country!",f,f,Twitter for iPhone,63510,11988,f
2017-10-20 10:31:00,9.21323e+17,"""Just out report: """"United Kingdom crime rises 13% annually amid spread of Radical Islamic terror."""" Not good, we must keep America safe!""",f,f,Twitter for iPhone,89529,22815,f
2017-10-20 18:31:00,9.21444e+17,Thank you GeraldoRivera FoxandFriends. Agree! ,f,f,Twitter Media Studio,41513,10380,f
2017-10-20 18:50:00,9.21449e+17,"Today, it was an honor to have UNSecretary-General AntonioGuterres at the WhiteHouse. Speaking for the U.S.A., we appreciate all you do! ",f,f,Twitter for iPhone,31184,5632,f
2017-10-20 01:43:00,9.2119e+17,"""Keep up the GREAT work. I am with you 100%!""""ISIS is losing its grip...""""Army Colonel Ryan DillonCJTFOIR ",f,f,Twitter Media Studio,46227,10034,f
2017-10-20 21:10:00,9.21484e+17,This is a once-in-a-generation opportunity to offer historic tax relief to the American people! Join me today:  ,f,f,Twitter Media Studio,54299,12514,f
2017-10-20 23:52:00,9.21525e+17,"""Great book just out, """"A Place Called Heaven,"""" by Dr. Robert Jeffress - A wonderful man!""",f,f,Twitter for iPhone,63767,11498,f
2017-10-20 02:53:00,9.21208e+17,"The Fake News is going crazy with wacky Congresswoman Wilson(D), who was SECRETLY on a very personal call, and gave a total lie on content!",f,f,Twitter for iPhone,76124,16271,f
2017-10-20 03:00:00,9.2121e+17,Big ratings getter seanhannity and Apprentice Champion John Rich are right now going on stage in Las Vegas for VegasStrong. Great Show!,f,f,Twitter for iPhone,43524,7642,f
2017-10-20 05:12:00,9.21243e+17,Great news on the 2018 budget SenateMajLdr McConnell - first step toward delivering MASSIVE tax cuts for the American people! TaxReform ,f,f,Twitter for iPhone,46190,10187,f
2017-10-21 11:52:00,9.21706e+17,"Budget that just passed is a really big deal, especially in terms of what will be the biggest tax cut in U.S. history - MSM barely covered!",f,f,Twitter for iPhone,59482,12164,f
2017-10-21 12:07:00,9.21709e+17,"I hope the Fake News Media keeps talking about Wacky Congresswoman Wilson in that she, as a representative, is killing the Democrat Party!",f,f,Twitter for iPhone,77107,15551,f
2017-10-21 12:35:00,9.21716e+17,"Subject to the receipt of further information, I will be allowing, as President, the long blocked and classified JFK FILES to be opened.",f,f,Twitter for iPhone,177399,54432,f
2017-10-21 13:08:00,9.21725e+17,People get what is going on! ,f,f,Twitter for iPhone,45044,12089,f
2017-10-21 13:14:00,9.21726e+17,Stock Market hits another all time high on Friday. 5.3 trillion dollars up since Election. Fake News doesn't spent much time on this!,f,f,Twitter for iPhone,80486,16701,f
2017-10-21 16:50:00,9.21781e+17,Trump hails liberation of Raqqa as critical breakthrough in anti-ISIS campaign ,f,f,Twitter for iPhone,40173,8606,f
2017-10-21 19:59:00,9.21828e+17,"""Officials behind the now discredited """"Dossier"""" plead the Fifth. Justice Department and/or FBI should immediately release who paid for it.""",f,f,Twitter for iPhone,70236,19730,f
2017-10-21 01:02:00,9.21723e+17, IamVicky4Trump: TUNE IN: Maria Bartiromo Has an Exclusive Interview With President Trump ,t,t,Twitter for iPhone,0,5633,f
2017-10-21 20:06:00,9.2183e+17,"""Keep hearing about """"tiny"""" amount of money spent on Facebook ads. What about the billions of dollars of Fake News on CNN, ABC, NBC &amp, CBS?""",f,f,Twitter for iPhone,83610,18667,f
2017-10-21 21:21:00,9.21849e+17,"Crooked Hillary Clinton spent hundreds of millions of dollars more on Presidential Election than I did. Facebook was on her side, not mine!",f,f,Twitter for iPhone,84848,17814,f
2017-10-21 22:51:00,9.21872e+17,"""Just out, but lightly reported: """"Fewest jobless claims since 1973 show firm U.S. Job Market"""" Lowest since March 1973. bpolitics""",f,f,Twitter for iPhone,56279,13485,f
2017-10-21 23:57:00,9.21888e+17,"I agree getting Tax Cuts approved  is important (we will also get HealthCare), but perhaps no Administration has done more in its first.....",f,f,Twitter for iPhone,62186,10938,f
2017-10-22 00:02:00,9.2189e+17,"...9 months than this Administration. Over 50 Legislation approvals, massive regulation cuts, energy freedom, pipelines, border security....",f,f,Twitter for iPhone,65785,12598,f
2017-10-22 00:09:00,9.21891e+17,"...2nd Amendment, Strong Military, ISIS, historic VA improvement, Supreme Court Justice, Record Stock Market, lowest unemployment in 17 yrs!",f,f,Twitter for iPhone,65983,13482,f
2017-10-22 11:50:00,9.22068e+17,Doing interview today with Maria Bartiromo at 10:00 A.M. on FoxNews - ENJOY!,f,f,Twitter for iPhone,40439,6181,f
2017-10-22 12:02:00,9.22071e+17,"Wacky Congresswoman Wilson is the gift that keeps on giving for the Republican Party, a disaster for Dems. You watch her in action &amp, vote R!",f,f,Twitter for iPhone,91854,18436,f
2017-10-22 12:08:00,9.22072e+17,"It is finally sinking through. 46% OF PEOPLE BELIEVE MAJOR NATIONAL NEWS ORGS FABRICATE STORIES ABOUT ME. FAKE NEWS, even worse! Lost cred.",f,f,Twitter for iPhone,105036,21614,f
2017-10-23 11:42:00,9.22428e+17,"There will be NO change to your 401(k). This has always been a great and popular middle class tax break that works, and it stays!",f,f,Twitter for iPhone,99786,19966,f
2017-10-23 11:53:00,9.22431e+17,"Two dozen NFL players continue to kneel during the National Anthem, showing total disrespect to our Flag &amp, Country.  No leadership in NFL!",f,f,Twitter for iPhone,99734,19718,f
2017-10-23 12:30:00,9.2244e+17,"I had a very respectful conversation with the widow of Sgt. La David Johnson, and spoke his name from beginning, without hesitation!",f,f,Twitter for iPhone,75496,13360,f
2017-10-23 23:18:00,9.22603e+17,We will never forget the 241 American service members killed by Hizballah in Beirut. They died in service to our nation. ,f,f,Twitter for iPhone,61100,13681,f
2017-10-24 12:13:00,9.22798e+17,"Bob Corker, who helped President O give us the bad Iran Deal &amp, couldn't get elected dog catcher in Tennessee, is now fighting Tax Cuts....",f,f,Twitter for iPhone,69627,16063,f
2017-10-24 12:20:00,9.228e+17,"...Corker dropped out of the race in Tennesse when I refused to endorse him, and now is only negative on anything Trump. Look at his record!",f,f,Twitter for iPhone,50612,10503,f
2017-10-24 13:30:00,9.22818e+17,"Isn't it sad that lightweight Senator Bob Corker, who couldn't get re-elected in the Great State of Tennessee, will now fight Tax Cuts plus!",f,f,Twitter for iPhone,49602,10938,f
2017-10-24 14:13:00,9.22828e+17,"Sen. Corker is the incompetent head of the Foreign Relations Committee, &amp, look how poorly the U.S. has done. He doesn't have a clue as.....",f,f,Twitter for iPhone,53375,11009,f
2017-10-24 14:20:00,9.2283e+17,...the entire World WAS laughing and taking advantage of us. People like liddle' Bob Corker have set the U.S. way back. Now we move forward!,f,f,Twitter for iPhone,56673,11782,f
2017-10-24 14:35:00,9.22834e+17,Stock Market just hit another record high! Jobs looking very good.,f,f,Twitter for iPhone,84377,15133,f
2017-10-24 19:11:00,9.22903e+17,"President Donald J. Trump Proclaims October 24, 2017, as United Nations Day Read more:  ",f,f,Twitter for iPhone,26960,5264,f
2017-10-24 22:20:00,9.22951e+17,So nice being with Republican Senators today. Multiple standing ovations! Most are great people who want big Tax Cuts and success for U.S.,f,f,Twitter for iPhone,75470,13432,f
2017-10-25 11:21:00,9.23148e+17,"""""""Clinton campaign &amp, DNC paid for research that led to the anti-Trump Fake News Dossier. The victim here is the President."""" FoxNews""",f,f,Twitter for iPhone,66480,17896,f
2017-10-25 11:27:00,9.23149e+17,"The reason Flake and Corker dropped out of the Senate race is very simple, they had zero chance of being elected. Now act so hurt &amp, wounded!",f,f,Twitter for iPhone,56824,11965,f
2017-10-25 11:30:00,9.2315e+17,"The meeting with Republican Senators yesterday, outside of Flake and Corker, was a love fest with standing ovations and great ideas for USA!",f,f,Twitter for iPhone,50857,9494,f
2017-10-25 11:35:00,9.23151e+17,"Working hard on the biggest tax cut in U.S. history. Great support from so many sides. Big winners will be the middle class, business &amp, JOBS",f,f,Twitter for iPhone,81085,14892,f
2017-10-25 12:33:00,9.23166e+17,"""Jeff Flake, with an 18% approval rating in Arizona, said """"a lot of my colleagues have spoken out."""" Really, they just gave me a standing O!""",f,f,Twitter for iPhone,61241,11884,f
2017-10-25 15:40:00,9.23213e+17,MAKE AMERICA GREAT AGAIN! ,f,f,Twitter for iPhone,43001,10828,f
2017-10-25 17:19:00,9.23238e+17,"Congrats to Reince Priebus, a really good and talented man. Were proud of you Reince! ",f,f,Twitter for iPhone,28006,4688,f
